UserID,basket_icon_click,basket_add_list,basket_add_detail,sort_by,image_picker,account_page_click,promo_banner_click,detail_wishlist_add,list_size_dropdown,closed_minibasket_click,checked_delivery_detail,checked_returns_detail,sign_in,saw_checkout,saw_sizecharts,saw_delivery,saw_account_upgrade,saw_homepage,device_mobile,device_computer,device_tablet,returning_user,loc_uk,ordered
0c77-3c95528c-0c77-40b4-8c62-586173,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1db7-3c98av86-1db7-4bcd-91e7-24810,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
aa75-3c992475-aa75-4589-bac7-225293,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1d65-3c96711e-1d65-494d-901e-8814,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
92a9-3ca04a71-92a9-4652-a1e4-18838,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
c68c-3ca282ab-c68c-457c-a489-864542,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1756-3ca473a2-1756-4741-84a6-191941,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
732c-3ca5655b-732c-4d31-86a2-45828,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
7a95-3cab823c-7a95-4718-9dc1-528062,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1c6b-3cb0a42d-1c6b-4d4c-a76d-880926,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
635a-3cbac83d-635a-43ad-a55b-912339,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1
31c5-3cb71e52-31c5-4607-8025-753832,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a621-3cc0d054-a621-4827-9a74-347229,1,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8b86-3cc2826d-8b86-4716-8d62-437146,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
8d76-3cc506a0-8d76-4cc0-b976-45395,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
67cb-3cc6d2d9-67cb-4840-871c-226753,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5ca5-3cc87d73-5ca5-4314-ac1c-465867,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
7b48-3cc93431-7b48-b124-9340-17144,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b770-3cca6a61-b770-4bda-b5a7-558419,1,1,1,1,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,1,0,1
106a-3ccba82d-106a-433c-a643-112231,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2427-3cc7677d-2427-494c-a900-988796,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
2883-3cd56dc0-2883-4b32-9714-598058,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
74c2-3cd82ca2-74c2-48a6-b796-766263,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
dd7c-3cd7358a-dd7c-4cd6-9686-626118,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
72bd-3c7784c3-72bd-4d87-a29b-424724,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,1,1,1
5748-3c787b6d-5748-4986-8da5-306358,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
21e1-3c78991e-21e1-41e4-8c75-149673,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
8658-3c7a8947-8658-4277-b387-380179,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,1,1
a674-3c7a719d-a674-4816-a603-625459,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
c226-3c7b65b2-c226-b1b4-9a2b-43332,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
8756-3c7d71e6-8756-45c2-84cb-915303,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
6b9a-3c7dd076-6b9a-4a2b-a777-397605,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
2776-3c6b1d24-2776-b14b-897c-643815,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
45b5-3c6b1d31-45b5-46b4-8217-707195,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,1
21e7-3c653677-21e7-b1d9-b45d-788191,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
241e-3c658d99-241e-4c81-8c2a-376657,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
501a-3c65c496-501a-4012-ad85-779898,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
06a6-3c6dav01-06a6-4a92-a2a9-87,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
a754-3d0951d6-a754-4c62-98a6-380078,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
b4d8-3d0b4764-b4d8-4287-a77b-155160,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
6d68-3d077b73-6d68-4d08-a9dc-56018,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d9d1-3d170412-d9d1-4998-8ba8-190154,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5c08-3d191b92-5c08-497c-bd11-276246,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1486-3d1979a5-1486-4057-856b-265177,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2160-3d1cb7c9-2160-4d0b-90b6-384986,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
8b53-3d1d354a-8b53-454b-a603-67774,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
7767-3d240777-7767-41e9-9b70-46612,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
95c7-3d246b17-95c7-4127-91e9-364705,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
8da1-3d247d67-8da1-4bc7-aa46-973183,1,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,0,1,1
3288-3d2ca63d-3288-407d-80d1-841621,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
a636-3d2cb7b4-a636-4778-8c5a-574596,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7c07-3d2d8595-7c07-4ab9-9200-384462,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
0a77-3d26adc7-0a77-4cd8-9d4d-288919,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
56b4-3d312080-56b4-b146-a1b0-904716,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,1,1
94c6-3d33675c-94c6-4640-9ba4-214290,1,1,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1
5b7c-3d376a79-5b7c-495c-9b71-253938,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
c9a7-3d386dd3-c9a7-4b9b-a1e2-604686,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
11a2-3d3c1c68-11a2-4725-b4ab-827209,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
6172-3d49935d-6172-4607-a47c-575234,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a74d-3d4a3026-a74d-40c4-bd71-19971,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
545a-3d46ac70-545a-4640-b576-472335,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5420-3d501e6d-5420-47c9-b501-204807,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7d4d-3d51a0c7-7d4d-4814-b359-150495,1,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3728-3d539329-3728-4d1d-aba6-342536,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
989b-3d64830c-989b-48a9-8480-556789,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
878c-3d6729cd-878c-4b26-8645-734033,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
67c2-3d1ea86d-67c2-40cc-a025-612385,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
9531-3d71a781-9531-49d5-b191-453040,1,1,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,1,1,1,0,0,1,1
aaa6-3d7560a6-aaa6-4976-a783-100672,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
a97a-3d77c019-a97a-46a6-bc21-835189,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
50ab-3d776a97-50ab-421c-b267-319171,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
672a-3d7b0b19-672a-45cd-8896-112954,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
884c-3d819av6-884c-4969-8db1-422123,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
b7ca-3d817324-b7ca-b102-b618-816474,1,1,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b606-3d83c6b5-b606-42b8-a2b6-891253,1,1,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1d39-3d86309c-1d39-47a9-b459-970411,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1603-3d864755-1603-4748-864b-659096,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
2804-3d871ec7-2804-431c-9db4-152018,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1e28-3d876954-1e28-4b5b-b98a-914926,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
01e5-3d87d294-01e5-4adb-8770-861061,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7856-3d9av130-7856-4948-b357-605357,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
7485-3d969734-7485-43d9-97b5-700099,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
5745-3da82d23-5745-4095-92db-303210,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
d164-3da85127-d164-47a6-ac3c-930912,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6774-3da87726-6774-4b13-9036-592781,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
b993-3dabac71-b993-4d3c-b672-755168,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
3d6d-3db4531e-3d6d-4645-8c17-900272,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1
1e57-3db5d2b6-1e57-4cb8-bac5-259212,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5278-3dc07688-5278-47d9-b355-680920,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
dad2-3dc2364a-dad2-4284-8dca-415500,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
475c-3dc7a6b8-475c-4876-9152-281782,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,1,1
0d18-3dcaac05-0d18-4051-a073-722588,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
751e-3dc7c4b1-751e-4296-987b-133717,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1
85c7-3dd61a22-85c7-4910-997d-349606,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
5b19-3ddd829a-5b19-4278-992d-798619,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
4724-3d780a71-4724-400c-b506-949131,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
47av-3d78d573-47av-b11d-9dc7-915413,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
3721-3d7a617a-3721-4cd7-a634-51120,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7670-3d7aa9d8-7670-41b1-b0bd-445392,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
9069-3d7d9803-9069-4709-9c77-124475,1,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,1
7232-3d77a1d8-7232-4av1-b07d-146258,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
379d-3d610b9c-379d-4878-b777-66537,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1
5aa3-3d62493c-5aa3-4c0a-9b12-973706,1,1,1,1,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
820c-3d1e5362-820c-4b4d-a3a8-456597,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6318-3d672726-6318-41e0-8807-610349,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6183-3d67d0a6-6183-469d-9ba7-826137,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5536-37001e67-5536-4bc7-ac04-67049,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
2619-37013070-2619-4936-a792-114331,1,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,1
cba2-37049677-cba2-4cd4-b2d6-961209,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
0950-370617d8-0950-4979-8d2a-498665,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
698d-370771e7-698d-4637-89d6-532991,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
015a-3708489d-015a-4140-8188-562616,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
c009-370b9cc7-c009-4577-8647-392201,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
a108-37076d56-a108-4648-9377-317100,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1a25-37112486-1a25-49d6-a717-504554,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
6b6a-3713ab6b-6b6a-45d8-b1e8-131184,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
249d-37145ca2-249d-462c-91e6-428139,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
64a8-3714a7c0-64a8-4358-b0d9-506541,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
a16b-37173613-a16b-4ba3-9967-512102,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1b40-3719b1b9-1b40-4004-8ac7-478830,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
4394-37191e12-4394-4897-82dc-679821,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
a877-371d29a6-a877-4d50-9d8b-542281,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
d467-3717d99c-d467-4725-8b57-805327,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1
a431-3711edad-a431-468c-8776-501809,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
79ca-3728b31e-79ca-4d76-9d51-966787,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
dddb-37286d37-dddb-4925-bcba-664051,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7385-37291534-7385-4a7c-b7d2-348316,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1
3646-37291eca-3646-49b1-8b6b-402632,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
625c-373a16b7-625c-439a-b7bd-594317,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
37d4-373a7cd5-37d4-4c48-a6a9-322135,1,1,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1,1
359c-373c49c7-359c-4626-b1e2-943181,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1417-37458a08-1417-42d6-b2b6-453854,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
2d71-375120b2-2d71-4160-bb16-333160,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0,1,1
c847-37545d25-c847-406b-9359-551862,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
6195-3758b272-6195-427d-9a29-716209,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1
1a6d-375953d8-1a6d-483c-87d6-267121,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,1,0,0,1,1,1
1c12-375971e4-1c12-4d60-acdc-663033,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5977-375aba85-5977-41db-969b-262952,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
1881-375b25b6-1881-47cb-81a0-735696,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,1
2a3a-375b7579-2a3a-4613-b877-430488,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5987-375700c6-5987-47b7-9190-446903,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
591d-37570c00-591d-4565-b2b3-757017,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
da45-37574db4-da45-4b73-b6bd-220853,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
78cb-37577650-78cb-4cav-adbd-543628,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1
24da-37624776-24da-4236-9267-142750,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1
c990-376b1698-c990-4802-ad4c-327259,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,1,1,1
c189-376548c7-c189-476d-8405-324222,0,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,1,0,1,1,1
bbav-37677810-bbav-47d9-a4aa-419109,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
4a47-37av6421-4a47-4848-9c6b-618144,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
5b79-376d01a5-5b79-438a-9b1e-540250,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
5c72-3771876a-5c72-4b7c-b959-560330,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
1b82-3771919a-1b82-4c38-b07d-705415,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
3011-37746bcc-3011-4560-a47d-291228,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,1,1
ad01-3778293d-ad01-465d-b81e-31549,1,1,1,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
4ab6-377a1402-4ab6-4da5-bb5d-784132,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
b91e-377a95a5-b91e-4b87-ac97-94182,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
a51b-3780b545-a51b-4973-9463-647014,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,1
4d9d-378557d9-4d9d-4610-b627-713235,1,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
42av-378c2091-42av-437a-8346-646893,1,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
7462-37902ab2-7462-4da2-9363-70383,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
376b-37922912-376b-4591-a1a5-162268,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
a764-379251d3-a764-47c0-ba7b-412197,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1
c605-3798641d-c605-4602-8d1e-619765,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
736b-379a06b1-736b-4204-a770-355939,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
c615-379a88b0-c615-472d-9d68-275163,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
7685-37a06167-7685-40cc-8403-596064,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
b1a1-37a31700-b1a1-4764-9d15-774012,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
464a-37a37635-464a-476b-8a39-609328,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
d186-37a62ac2-d186-40bd-bc0a-694862,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,1
64a6-37b0711c-64a6-479a-947a-248009,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
1b93-37b1aa8b-1b93-403d-ad40-337045,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
d674-37b90735-d674-4695-b81c-294682,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
488b-37b93dc7-488b-4157-9947-77724,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1
2097-37c586d6-2097-4519-ab4d-171640,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
ca61-37cb5777-ca61-b162-a336-589526,0,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
6156-37cbcb64-6156-41d6-87a8-310708,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
0db7-37cbda5c-0db7-4346-adac-488225,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
1475-37cd5347-1475-4607-adcc-484321,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
7990-37d62c70-7990-47d7-8975-427565,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,1,1
4729-37d683c0-4729-4757-96a7-412599,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
cc88-37d7cb08-cc88-4775-ad1b-48792,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
c3d3-37d9a1c1-c3d3-458a-9151-444426,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,1,1,1
4091-37da4278-4091-4057-8615-114332,1,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
702b-37789226-702b-475b-9364-855629,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,1,1
b3a2-37792975-b3a2-4293-b6d6-632632,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
5b65-377b0068-5b65-4c1e-9409-661447,1,1,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1,1
1092-377746b3-1092-47cc-9299-504774,1,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,0,1,1
b9b3-37769b13-b9b3-4av7-8920-554211,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1
dac6-376167a7-dac6-b117-8812-186494,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,1,1
058b-371ed0a7-058b-4355-a611-927281,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1
1b76-360315d8-1b76-4b77-962d-242663,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
04db-360677b0-04db-4bb6-b5cb-600074,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,1,1
